キャリア,地域,都道府県,店名,住所,URL
docomo,近畿,京都府,ドコモショップ四条外大前店,615-0057 京都府京都市右京区西院東貝川町2,https://shop.smt.docomo.ne.jp/shop_detail/0601600564900/index.html
docomo,近畿,京都府,ドコモショップ四条大宮店,600-8389 京都府京都市下京区大宮通四条下ル四条大宮町2 日本生命四条大宮ビル,https://shop.smt.docomo.ne.jp/shop_detail/0601600582800/index.html
docomo,近畿,京都府,ドコモショップ松井山手店,610-0354 京都府京田辺市山手南3-5,https://shop.smt.docomo.ne.jp/shop_detail/0601601092900/index.html
docomo,近畿,京都府,ドコモショップ常盤東店,616-8217 京都府京都市右京区常盤東ノ町3-26,https://shop.smt.docomo.ne.jp/shop_detail/0601601289800/index.html
docomo,近畿,京都府,ドコモショップ長岡京店,617-0833 京都府長岡京市神足２丁目2-1 バンビオ２番館,https://shop.smt.docomo.ne.jp/shop_detail/0690911165800/index.html
docomo,近畿,京都府,ドコモショップ東舞鶴店,625-0037 京都府舞鶴市浜町4-12,https://shop.smt.docomo.ne.jp/shop_detail/0601601199500/index.html
docomo,近畿,京都府,ドコモショップ伏見深草店,612-0022 京都府京都市伏見区深草綿森町7-30,https://shop.smt.docomo.ne.jp/shop_detail/0690911607500/index.html
docomo,近畿,京都府,ドコモショップ伏見大手筋店,612-8053 京都府京都市伏見区東大手町776 夢空館,https://shop.smt.docomo.ne.jp/shop_detail/0601600653100/index.html
docomo,近畿,京都府,ドコモショップ福知山店,620-0055 京都府福知山市字篠尾新町1-74-1,https://shop.smt.docomo.ne.jp/shop_detail/0601601246400/index.html
docomo,近畿,京都府,ドコモショップ峰山店,627-0005 京都府京丹後市峰山町新町荒木ノ1740,https://shop.smt.docomo.ne.jp/shop_detail/0601601246500/index.html
docomo,近畿,京都府,ドコモショップ北大路烏丸店,603-8143 京都府京都市北区小山上総町10-3,https://shop.smt.docomo.ne.jp/shop_detail/0690911608000/index.html
docomo,近畿,京都府,ドコモショップ北野白梅町店,603-8324 京都府京都市北区北野紅梅町88,https://shop.smt.docomo.ne.jp/shop_detail/0601600559400/index.html
docomo,近畿,京都府,ドコモショップ網野店,629-3101 京都府京丹後市網野町網野135-2,https://shop.smt.docomo.ne.jp/shop_detail/0601601199900/index.html
docomo,近畿,京都府,ドコモショップ木津山田川店,619-0222 京都府木津川市相楽大徳1-39,https://shop.smt.docomo.ne.jp/shop_detail/0601600585400/index.html
docomo,近畿,京都府,ドコモショップ洛西店,610-1104 京都府京都市西京区大枝中山町2-422,https://shop.smt.docomo.ne.jp/shop_detail/0601601147300/index.html
softbank,近畿,京都府,ソフトバンク ＭＯＭＯテラス六地蔵,京都府京都市伏見区桃山町山ノ下３２　ＭＯＭＯテラス２Ｆ,https://www.softbank.jp/shop/search/detail/K333/
softbank,近畿,京都府,ソフトバンク アル・プラザ京田辺,京都府京田辺市田辺中央５丁目２番１　アルプラザ京田辺１Ｆ,https://www.softbank.jp/shop/search/detail/K303/
softbank,近畿,京都府,ソフトバンク イオンタウン山科椥辻,京都府京都市山科区椥辻草海道町１５イオンタウン山科椥辻２Ｆ,https://www.softbank.jp/shop/search/detail/K330/
softbank,近畿,京都府,ソフトバンク イオンモールＫＹＯＴＯ,京都府京都市南区西九条鳥居口町１　イオンモールＫＹＯＴＯ　Ｋａｅｄｅ館１階,https://www.softbank.jp/shop/search/detail/KB70/
softbank,近畿,京都府,ソフトバンク イオンモール久御山,京都府久世郡久御山町森南大内１５６‐１　イオンモール久御山２Ｆ,https://www.softbank.jp/shop/search/detail/K361/
softbank,近畿,京都府,ソフトバンク イオンモール京都桂川,京都府京都市南区久世高田町３７６番１　イオンモール京都桂川２階,https://www.softbank.jp/shop/search/detail/KB08/
softbank,近畿,京都府,ソフトバンク イオンモール京都五条,京都府京都市右京区西院追分町２５‐１　イオンモール京都五条３Ｆ,https://www.softbank.jp/shop/search/detail/K332/
softbank,近畿,京都府,ソフトバンク イオンモール高の原,京都府木津川市相楽台１丁目１番１　イオンモール高の原　３階,https://www.softbank.jp/shop/search/detail/KB71/
softbank,近畿,京都府,ソフトバンク ガーデンモール木津川,京都府木津川市州見台１丁目１番地１‐１ガーデンモール木津川１階,https://www.softbank.jp/shop/search/detail/K350/
softbank,近畿,京都府,ソフトバンク ショップサテライト常盤,京都府京都市右京区山ノ内池尻町１‐１,https://www.softbank.jp/shop/search/detail/KB80/
softbank,近畿,京都府,ソフトバンク ヨドバシ京都,京都府京都市下京区烏丸通七条下る東塩小路町５９０‐２外,https://www.softbank.jp/shop/search/detail/K356/
softbank,近畿,京都府,ソフトバンク 宇治小倉,京都府宇治市小倉町久保１１９‐４,https://www.softbank.jp/shop/search/detail/K335/
softbank,近畿,京都府,ソフトバンク 宇治槇島,京都府宇治市槇島町本屋敷１０２‐６,https://www.softbank.jp/shop/search/detail/K304/
softbank,近畿,京都府,ソフトバンク 亀岡,京都府亀岡市篠町野条馬場３５‐１,https://www.softbank.jp/shop/search/detail/K306/
softbank,近畿,京都府,ソフトバンク 吉祥院,京都府京都市南区吉祥院中河原里南町７,https://www.softbank.jp/shop/search/detail/K348/
softbank,近畿,京都府,ソフトバンク 久御山,京都府久世郡久御山町佐山西ノ口１１‐１,https://www.softbank.jp/shop/search/detail/K362/
softbank,近畿,京都府,ソフトバンク 京丹後マイン,京都府京丹後市峰山町新町１６０６ー１　ショッピングセンターマイン１Ｆ,https://www.softbank.jp/shop/search/detail/K341/
softbank,近畿,京都府,ソフトバンク 京都四条通,京都府京都市下京区四条通麩屋町西入立売東町２８‐２　大和証券京都ビル１階,https://www.softbank.jp/shop/search/detail/K320/
softbank,近畿,京都府,ソフトバンク 桂,京都府京都市西京区桂南巽町１２７　Ｋｏｔａｎｉｈｏｍｅビル１Ｆ,https://www.softbank.jp/shop/search/detail/K322/
softbank,近畿,京都府,ソフトバンク 五条桂,京都府京都市西京区上桂北村町２１６,https://www.softbank.jp/shop/search/detail/K307/
softbank,近畿,京都府,ソフトバンク 向日町,京都府向日市寺戸町西ノ段１１‐１,https://www.softbank.jp/shop/search/detail/K319/
softbank,近畿,京都府,ソフトバンク 三山木,京都府京田辺市三山木中央６丁目４番地６,https://www.softbank.jp/shop/search/detail/KB26/
softbank,近畿,京都府,ソフトバンク 山科東野,京都府京都市山科区東野片下リ町２２‐１　ときわぎビル１Ｆ,https://www.softbank.jp/shop/search/detail/K336/
softbank,近畿,京都府,ソフトバンク 四条外大前,京都府京都市右京区西院笠目町２１,https://www.softbank.jp/shop/search/detail/K301/
softbank,近畿,京都府,ソフトバンク 修学院,京都府京都市左京区一乗寺清水町１３‐１,https://www.softbank.jp/shop/search/detail/KB11/
softbank,近畿,京都府,ソフトバンク 城陽,京都府城陽市長池北清水１１２‐６,https://www.softbank.jp/shop/search/detail/K328/
softbank,近畿,京都府,ソフトバンク 城陽久津川,京都府城陽市平川古宮８,https://www.softbank.jp/shop/search/detail/K349/
softbank,近畿,京都府,ソフトバンク 常盤,京都府京都市右京区常盤西町１８　グランドールトキ１Ｆ,https://www.softbank.jp/shop/search/detail/K313/
softbank,近畿,京都府,ソフトバンク 深草,京都府京都市伏見区深草野田町１４,https://www.softbank.jp/shop/search/detail/K310/
softbank,近畿,京都府,ソフトバンク 西院,京都府京都市右京区西院三蔵町１４番地　プラムビル１Ｆ,https://www.softbank.jp/shop/search/detail/K311/
softbank,近畿,京都府,ソフトバンク 千代川,京都府亀岡市千代川町高野林西ノ畑１５番２,https://www.softbank.jp/shop/search/detail/K339/
